page,above,abovestyle,subheader,image,caption,label1,data1,label2,data2,label3,data3,label4,data4,label5,data5,label6,label7,data7,label8,data8,label9,data9,label10,label11,label12,data12,label13,data13,label14,label15,label16,label17,label18,label19,label20,label21,label22,label23,label24,label25,data25,label26,label27,label28,label29,label30,label31,label32,label33,label34,data34,data35,building_name,former_names,building_type,location,start_date,completion_date,floor_count,tên,tên khác,hình,chú thích hình,vị trí,thành phố,quốc gia,tọa độ,mapframe-zoom,funding,loại,giường,thành lập,điện thoại,website,name,img,founded,address,tên tự,country,vĩ độ,vĩ phút,vĩ giây,vĩ hướng,kinh độ,kinh phút,kinh giây,kinh hướng,núi,địa chỉ,tôn giáo,tông phái,tôn kính,người sáng lập,trụ trì,web,Tông chỉ tu hành,Phương pháp tu hành,ghi chú hình,khởi lập,di tích,img_size,denomination,img_capt,founder,director,abbot,closed,loại di tích đặc biệt,ngày nhận đặc biệt,quyết định đặc biệt,loại di tích quốc gia,loại di tích quốc gia 2,ngày nhận quốc gia,quyết định quốc gia,teacher,quản lý,loại di tích,cấp di tích,quyết định,ngày nhận,ngày nhận 2,thờ phụng,mountain,tên di tích,tên di tích 2,loại di tích 2_1,cấp di tích 2,quyết định 2,latm,lats,latNS,longm,longs,longEW,tên gốc,other_name,map,relief,map_caption,lat_d,lat_m,lat_s,lat_NS,long_d,long_m,long_s,long_EW,discovery,Thủ Ngang,reverend,loại bản đồ,native_building_name,latd,longd,architect,kiến trúc sư,tên di tích đặc biệt,trường phái,creator,proper_name,date_built,primary_deity,loại di tích 2,email,hướng vĩ độ,hướng kinh độ,loại di tích tỉnh,ngày nhận tỉnh,quyết định tỉnh,native_name,religious_affiliation,locale,geo,province,region,consecration_year,status,infobox_width,specifications,architecture,coordinates,1,2,3,cỡ hình,đóng cửa,image_size,floor_area,architectural_style,renovation_date,construction_start_date,main_contractor,opened,location_country,location_city,client,height,size,ren_cost,classification,bridge_name,Quốc gia,Khởi công,Vật liệu,heritage,built,builder,used,phong cách,toạ độ,khởi công,hoàn thành,native_name_lang,image_alt,location_town,chú thích,tiền tố,tên thánh,xây dựng,diện tích,lễ hội,ngày nhận danh hiệu di tích quốc gia,quyết định danh hiệu di tích quốc gia,pushpin_map,trùng tu,diện tích xây dựng,alternate_names,civil_engineer,type,style,image_caption,levels,line,materials,controlledby,garrison,current_commander,occupants,battles,events,map_alt,entrance_count,địa điểm,kiểu,hạng mục,ID,vùng UNESCO,năm,kì thứ,WHS,image_upright,criteria,year,area,buffer_zone,locmapin,tước vị,tên thần,sinh,mất,tước vị 2,tên thần 2,sinh 2,mất 2,đối tượng thờ,tiêu chuẩn,hồ sơ tham khảo,một phần của,lake_name,image_lake,coords,inflow,outflow,basin_countries,length,elevation,deity,festival,architecture_style,year_completed,site_area,map_size,rite,heritage_designation,facade_direction,dân số,thời điểm dân số,mật độ dân số,tỉnh,vùng,huyện,trụ sở UBND,mã hành chính,event,data32,data33,headerstyle,header1,data6,data10,data11,data14,data15,data16,data17,data18,data19,data120,data21,data22,data23,data24,data26,cỡ bản đồ,chú thích bản đồ,tên cũ,loại hình,khánh thành,kích thước,[[chiều cao]],đường kính,kích thước khác,diện tích sàn,chủ đầu tư,hệ thống kết cấu,kỹ sư trùng tu,ngày nhận danh hiệu di tích tỉnh,xây mới,tên di tích quốc gia,một phần của di tích (quốc gia),tôn tạo,danh sách,tình trạng,được thờ vì,tên di tích tỉnh,loại di tích tỉnh 2,quyết định danh hiệu di tích tỉnh,ghi chú,governing_body,chi phí xây dựng,chi phí trùng tu,chiều cao,kiến trúc sư trùng tu,city,capacity,reopened,seating_type,dạng,cao,tiếng,chức năng,tỉnh/Thành phố,Quận/Huyện,Địa chỉ,chất liệu,border,float,width,lat,lat_deg,lat_min,lat_sec,lat_dir,long,lon_deg,lon_min,lon_sec,lon_dir,data30,Tên,Vị trí,Ảnh,Tiêu đề,Độ cao,thánh tích,other_dimensions,extension,Image,State Party,Type,Criteria,Region,Year,Session,Link,tên hình,tổng số đảo,đảo lớn,độ cao,khu vực hành chính quốc gia,dân số của thành phố lớn nhất 6,dân số tính đến năm,nativename,image-width,elevation-f,elevation-m,r1-number,r1-length-f,r1-length-m,r1-surface,city-served,land,stat-year,includes,architecture_type,map_type,footnotes,thờ,nguồn,loại di tích 3,loại di tích 2_2,coordinates_region,coordinates_display,sử dụng,sở hữu,phá dỡ,phá hủy,nhà thầu chính,title_orig,author,language,genre,media_type,logo,khẩu hiệu,ngày thành lập,hiệu trưởng,hiệu phó,phó hiệu trưởng,giáo viên,học sinh,khuôn viên,khu vực,mã tỉnh/thành phố,mã quận/huyện,mã trường,grades,nhân viên,Fax,bài hát,Tỉ lệ được nhận (THPT),nhà thiết kế khác,leadership,title,aboveclass,imagestyle,rowclass1,labelstyle,rowclass2,rowclass3,rowclass4,rowclass5,rowclass6,class6,rowclass8,rowclass10,rowclass14,rowclass16,rowclass18,rowclass22,class22,rowclass24,class24,class26,data27,data28,alternate_name,part_of,material,epochs,ngày nhận danh hiệu di tích đặc biệt,quyết định danh hiệu di tích đặc biệt,tiền tố 2,tên thánh 2,quá trình xây dựng,tên di tích UNESCO,ngày nhận danh hiệu UNESCO,loại di tích UNESCO,tiêu chuẩn UNESCO,một phần của di tích (UNESCO),hồ sơ UNESCO,photo,công trạng,thánh tích 2,tên thần 3,tước vị 4,tên thần 4,tên thần 5,tên thần 6,công trạng 2,công trạng 3,tên thánh 3,tiền tố 3,thị xã,một phần của di tích (đặc biệt),loại di tích đặc biệt 2,phối thờ,chưởng quản 1,bản đồ 2,tên bản đồ 2,công trạng 1,khai hội,tựa bản đồ,nhãn bản đồ,loại đền,alt_name,photo_width,depth,survey,geology,number of entrances,list of entrances,hazards
Nhà cổ Huỳnh Thủy Lê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà giao tế Lộc Ninh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trụ sở,"[[Lộc Ninh]], [[Bình Phước]]",1973,,,,,,,,,,,,,,,,,,Nhà giao tế Lộc Ninh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[[Huỳnh Tấn Phát]],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250px,,Nhà sàn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà nước Cộng hòa Xã hội Chủ nghĩa Việt Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà hát Lớn Hà Nội,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà hát Lớn Hà Nội,,Hanoi Opera House 1.jpg,,,,,,,,,,,,{{URL|http://hanoioperahouse.org.vn/}},,,,,,,21.024167,,,,105.857778,,,,,"Số 1, phố [[Phố Tràng Tiền, Hà Nội|Tràng Tiền]], quận [[Hoàn Kiếm]], [[Hà Nội]]<br>[[Số điện thoại|ĐT]]: +84.4 39330113",,,,,,,,,Nhà hát nhìn từ quảng trường Cách mạng Tháng Tám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broyer, Harley và Lagisquet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,280px,,,,,,,,,,,,,,,,,,,,,,,,"[[Kiến trúc Tân cổ điển|Tân cổ điển]], [[chiết trung]]",,{{ngày bắt đầu và tuổi|1901|6|7|df=yes}},,,,,,,,,,,,,Hanoi,1995–1997,"2,600 m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{ngày bắt đầu và tuổi|1911|12|9|df=yes}},Dài: 87 m; rộng: 30 m,,,598 chỗ ngồi,,,,,,,,,,,,,,,,,,2 triệu [[franc Pháp|franc]],156 tỷ [[đồng (đơn vị tiền tệ)|đồng]],Đỉnh mái: 34 m,[[Hồ Thiệu Trị]],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà hát Lớn Hải Phòng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà Hát Lớn Hải Phòng,,OMD2237 (29340403538).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28 đường Trần Hưng Đạo, quận [[Hồng Bàng (quận)|Hồng Bàng]], thành phố [[Hải Phòng]]",,,,,,,,,Nhà Hát Lớn Hải Phòng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280px,,,,,,,,,,,,,,,,,,,,,,,,"[[Tân cổ điển]], [[Chủ nghĩa chiết trung|chiết trung]]",,1904,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà hát Thành phố Hồ Chí Minh,,,,"Ópera, Ciudad Ho Chi Minh, Vietnam, 2013-08-14, DD 02.JPG",Nhà hát vào năm 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thời [[Việt Nam Cộng hòa]]:{{bulleted list|Nhà hát Sài Gòn|Tòa nhà Quốc hội|Hạ nghị viện}},,,,,,,,,,,,,,16,,,,,,{{URL|hbso.org.vn}},Nhà hát<br>Thành phố Hồ Chí Minh,,,"Số 7 [[Công trường Lam Sơn]], [[Bến Nghé (phường)|Phường Bến Nghé]], [[Quận 1]], [[Thành phố Hồ Chí Minh]], [[Việt Nam]]",,Việt Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nhà hát Giao hưởng - Nhạc, Vũ kịch</br>Thành phố Hồ Chí Minh",,,"Félix Olivier, Ernest Guichard, Eugène Ferret",,,,,,,,,,,,,,,,,,,,,,,,,,"{{coord|10.7767525|106.7032824|format=dms|display=inline,title}}",,,,,,270,,Flamboyant,"1955, 1998, 2007-2009",1898,,{{Start date and age|1900|01|01|df=y}},,,,,,25 tỷ VND (1998),,,,,,,,,,,,,,,Nhà hát lớn Thành phố Hồ Chí Minh,,,,,,,,,,,,,Nhà hát Thành phố,,Nhà hát Opera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thành phố Hồ Chí Minh,559 (1900)</br>500 (2009),1975,Ghế đệm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà khách Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà khách Chính phủ,,"Hanoi, Vietnam (12036416576).jpg",,,[[Hà Nội]],{{VIE}},,,,,,,,[http://nhakhachchinhphu.gov.vn/ Nhà khách chính phủ ],,,,,,,,,,,,,,,,"Số 12, phố Ngô Quyền, phường [[Tràng Tiền (phường)|Tràng Tiền]], quận [[Hoàn Kiếm]], thành phố [[Hà Nội]]",,,,,,,,,Nhà khách chính phủ Việt Nam hiện nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[[:en:Auguste Henri Vildieu|Auguste Henri Vildieu]],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[[Kiến trúc Tân cổ điển|Tân cổ điển]],,1918,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dinh Thống sứ Bắc Kỳ<br>Bắc Bộ phủ,,,,,,,,,,,,,,,,,Hoàn thành,,,,,,,,,,,,,,,Nhà khách chính phủ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà lưu niệm Nguyễn Tiềm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà mồ Tây Nguyên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà thờ Lớn Nam Định,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà thờ Đức Mẹ Vô Nhiễm Nguyên Tội,,Nhà thờ Lớn thành phố Nam Định (1).jpg,,,,[[Việt Nam]],,,,,,,,,,,,,,,,,,,,,,,,"16, Hai Bà Trưng, phường [[Trần Hưng Đạo, thành phố Nam Định|Trần Hưng Đạo]], thành phố [[Nam Định (thành phố)|Nam Định]], tỉnh [[Nam Định]]",[[Giáo hội Công giáo|Công giáo]],,,,,,,,Nhà thờ năm 2019.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290px,,,,,,,,,,,,,,,,,,,,,,,,[[Kiến trúc Gothic|Gothic]],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà thờ Phùng Khoang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà thờ Phùng Khoang,,Phùng Khoang church building.jpg,,,[[Hà Nội]],{{VIE}},,,,,,,,,,,,,,,,,,,,,,,,"161 phố [[Phùng Khoang]], phường [[Trung Văn]], quận [[Nam Từ Liêm]]",,,,,,,,,Một góc nhà thờ Phùng Khoang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300px,,,,,,,,,,,,,,,,,,,,,,,,Tân cổ điển Pháp,,,,,,,,,,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tháp chuông cao khoảng 25m đến 30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà thờ chính tòa Bùi Chu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà thờ chính toà Bùi Chu,,"Cathedrale Bui Chu, Nam Dinh.jpg",,,,[[Việt Nam]],,,,,,,,,,,,,,,,,,,,,,,,,[[Giáo hội Công giáo|Công giáo]],,,,,,,,Mặt tiền nhà thờ cổ năm 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà thờ chính tòa Nữ vương <br>Rất Thánh Mân Côi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,"[[kiến trúc Baroque|Baroque]], [[kiến trúc chiết trung|chiết trung]]",,,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[[Giáo phận Bùi Chu]],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 m,Tên chính,[[Nhà thờ chính tòa]],[[Nam Định]],Xuân Trường,"Phố Bùi Chu, xã [[Xuân Ngọc]], huyện Xuân Trường","Gạch, vôi vữa, gỗ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà thờ chính tòa Phát Diệm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhà thờ chính tòa Phát Diệm,,Phatdiemk-77.jpg,,,,[[Việt Nam]],{{coord|20|05|34|N|106|04|46|E|type:landmark|display=it}},,,,,,,,,,,,,,,,,,,,,,,,[[Giáo hội Công giáo]],,,,,https://www.nhathoda.net/,,,Nhà thờ lớn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250px,,,,,,,,,,,,,,,,,,,,,,,,"[[Kiến trúc cổ Việt Nam|cổ truyền Việt Nam]], [[kiến trúc chiết trung|chiết trung]]",,,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[[Ninh Bình]],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Đá, gỗ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà thờ họ Trương Việt Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà thờ họ Đào (Ninh Bình),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nhà thờ họ Đào thôn Lưu Khê, Quảng Yên, Quảng Ninh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhà trăm cột,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
